nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
COc1ccc(CC(=O)Nc2ccc3oc(-c4ccccc4F)nc3c2)cc1,P35968,IC50,6.780153613975639,CHEMBL4441199,CHEMBL279
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,P35968,IC50,7.0,CHEMBL4559134_CHEMBL5430810,CHEMBL279
COc1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,P35968,IC50,6.292429823902063,CHEMBL199383,CHEMBL279
COc1ccc(CNc2ccc3ncc(-c4cnn(C)c4)nc3c2)c(OC)c1,P35968,IC50,5.259637310505756,CHEMBL4513608,CHEMBL279
COc1ccc(Cc2nnc3sc(-c4cc5ccccc5[nH]4)nn23)cc1,P35968,IC50,5.47755576649368,CHEMBL4165354,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,P35968,IC50,6.173925197299173,CHEMBL426161,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1,P35968,IC50,6.045757490560675,CHEMBL424839,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,P35968,IC50,5.568636235841012,CHEMBL383593,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(C)CC4)cc(OC(C)C)c23)n1,P35968,IC50,6.167491087293763,CHEMBL198752,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(C)CC4)cc(OC4CCOCC4)c23)c1,P35968,IC50,7.397940008672037,CHEMBL262371,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC(C)C)c23)c1,P35968,IC50,7.522878745280337,CHEMBL381206,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC(C)C)c23)n1,P35968,IC50,5.721246399047171,CHEMBL200231,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,P35968,IC50,5.259637310505756,CHEMBL217493,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOC4)c23)c1,P35968,IC50,7.301029995663981,CHEMBL216703,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)c1,P35968,IC50,6.3979400086720375,CHEMBL200217,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)n1,P35968,IC50,5.259637310505756,CHEMBL424664,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCCC4)cc(OC(C)C)c23)n1,P35968,IC50,5.443697499232712,CHEMBL198946,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,P35968,IC50,5.200659450546418,CHEMBL198701,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C)CC4)cc(OC(C)C)c23)n1,P35968,IC50,6.2441251443275085,CHEMBL371688,CHEMBL279
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCOCC4)cc(OC(C)C)c23)n1,P35968,IC50,5.537602002101044,CHEMBL425209,CHEMBL279
COc1ccc(N2C(=O)CSC2=NNc2nncc3ccccc23)cc1,P35968,IC50,8.619788758288394,CHEMBL3974626,CHEMBL279
COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCC(O)C3)C2=O)cc1,P35968,IC50,7.301029995663981,CHEMBL606964,CHEMBL279
COc1ccc(NC(=O)CN2C(=O)SC(=C3Nc4ccccc4C3=O)C2=O)cc1,P35968,IC50,7.066512712151295,CHEMBL5419779,CHEMBL279
COc1ccc(NC(=O)CN2C(=O)SC(=Cc3cccs3)C2=O)cc1,P35968,IC50,7.022276394711152,CHEMBL5438926,CHEMBL279
COc1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,P35968,IC50,5.8696662315049934,CHEMBL3753316,CHEMBL279
COc1ccc(NC(=O)Nc2ccc(N=C3C(=O)Nc4ccc(F)cc43)cc2)cc1,P35968,IC50,5.573488738635424,CHEMBL3589807,CHEMBL279
COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,P35968,IC50,5.207608310501746,CHEMBL1761934,CHEMBL279
COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,P35968,IC50,7.154901959985743,CHEMBL179603,CHEMBL279
COc1ccc(NC(=O)Nc2ccc(Sc3ccnc4ccsc34)cc2)cc1,P35968,IC50,5.856985199745905,CHEMBL3612323,CHEMBL279
COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,P35968,IC50,5.962573502059376,CHEMBL3128239,CHEMBL279
COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,P35968,IC50,5.485452247339714,CHEMBL3128218,CHEMBL279
COc1ccc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)cc1,P35968,IC50,6.221848749616356,CHEMBL1277254,CHEMBL279
COc1ccc(NC(=O)Nc2cccc(Sc3ccnc4ccsc34)c2)cc1,P35968,IC50,6.97061622231479,CHEMBL3612228,CHEMBL279
COc1ccc(NC(=O)c2c(Nc3ccccc3)sc(C#N)c2NC(=O)CNc2ccc(Cl)cc2)cc1,P35968,IC50,6.229147988357855,CHEMBL5290309,CHEMBL279
COc1ccc(NC(=O)c2ccc(NC(=O)CSc3nnc4c5nncn5c5ccccc5n34)cc2)cc1,P35968,IC50,5.494850021680094,CHEMBL5415507,CHEMBL279
COc1ccc(NC(=S)NNc2nncc3ccccc23)cc1,P35968,IC50,8.244125144327509,CHEMBL3927914,CHEMBL279
COc1ccc(Nc2cc(Oc3ccc4[nH]c(C)cc4c3F)ncn2)cc1OC,P35968,IC50,8.309803919971486,CHEMBL5183413,CHEMBL279
COc1ccc(Nc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nn1,P35968,IC50,8.853871964321762,CHEMBL5177149,CHEMBL279
COc1ccc(Nc2nc3ccc(NC(=O)Nc4ccccc4)cc3[nH]c2=O)cc1,P35968,IC50,4.987162775294828,CHEMBL4556620,CHEMBL279
COc1ccc(Nc2nc3ccc(NC(=O)c4ccccc4C(=O)O)cc3[nH]c2=O)cc1,P35968,IC50,4.209011524911184,CHEMBL5182307,CHEMBL279
COc1ccc(Nc2ncc(-c3ccccc3)o2)cc1OC,P35968,IC50,6.853871964321762,CHEMBL1794060,CHEMBL279
COc1ccc(Nc2ncc(C#N)c(-c3ccccc3)n2)cc1,P35968,IC50,6.309803919971486,CHEMBL279574,CHEMBL279
COc1ccc(Nc2ncc3c(n2)-c2ccc(OC)cc2SC3)cc1,P35968,IC50,4.756961951313706,CHEMBL3628814,CHEMBL279
COc1ccc(Nc2ncc3c(n2)-c2ccccc2SC3)cc1,P35968,IC50,5.568636235841012,CHEMBL3628537,CHEMBL279
COc1ccc(Nc2ncc3c(n2)-c2cccnc2SC3)cc1,P35968,IC50,6.2839966563652006,CHEMBL4582099,CHEMBL279
COc1ccc(Nc2ncc3c(n2)-c2cccnc2SC3)cc1OC,P35968,IC50,6.721246399047171,CHEMBL4463108,CHEMBL279
COc1ccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)cc1,P35968,IC50,6.931814138253838,CHEMBL3819461,CHEMBL279
COc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1,P35968,IC50,5.357139947415508,CHEMBL3287596,CHEMBL279
COc1ccc(Nc2nnc(-c3c(NCc4ccncc4)ncn3C)o2)cc1OC,P35968,IC50,7.2839966563652,CHEMBL378592,CHEMBL279
COc1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)cc1,P35968,IC50,5.698970004336019,CHEMBL195917,CHEMBL279
COc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1OC,P35968,IC50,7.173925197299173,CHEMBL382610,CHEMBL279
COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,P35968,IC50,5.412289034981089,CHEMBL3128224,CHEMBL279
COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,P35968,IC50,5.142064735280571,CHEMBL3128225,CHEMBL279
COc1ccc(S(N)(=O)=O)cc1Nc1cc(Oc2ccc3[nH]c(C)cc3c2F)ncn1,P35968,IC50,7.987162775294828,CHEMBL5169624,CHEMBL279
COc1ccc2[nH]cc(C3=C(c4cc(OC)c(OC)c(OC)c4)C(=O)NC3=O)c2c1,P35968,IC50,6.031517051446064,CHEMBL446182,CHEMBL279
COc1ccc2c(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)ccnc2c1,P35968,IC50,9.349984047528162,CHEMBL270342,CHEMBL279
COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)ccnc2c1,P35968,IC50,9.0,CHEMBL273062,CHEMBL279
COc1ccc2c(Oc3ccc4c(C(N)=O)cccc4c3)ccnc2c1,P35968,IC50,8.890084136976206,CHEMBL272252,CHEMBL279
COc1ccc2c(c1)C(=Cc1[nH]c3c(c1Cl)CN(C(C)=O)CC3)C(=O)N2,P35968,IC50,7.060480747381382,CHEMBL2403371,CHEMBL279
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)CCN)C3)C(=O)N2,P35968,IC50,8.096910013008056,CHEMBL2403366,CHEMBL279
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)N1CCN(C)CC1)C3)C(=O)N2,P35968,IC50,8.221848749616356,CHEMBL2403369,CHEMBL279
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,P35968,IC50,8.301029995663981,CHEMBL2403370,CHEMBL279
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)c1cnoc1C)C3)C(=O)N2,P35968,IC50,7.795880017344075,CHEMBL2403368,CHEMBL279
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(C)=O)C3)C(=O)N2,P35968,IC50,6.6777807052660805,CHEMBL2403367,CHEMBL279
COc1ccc2c(c1)C(=Cc1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,P35968,IC50,6.200659450546418,CHEMBL4434704,CHEMBL279
COc1ccc2c(c1)C(=Cc1ccc3c(C=Cc4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,P35968,IC50,6.318758762624412,CHEMBL2407900,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(-c4ccc(N5CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,P35968,IC50,5.026872146400301,CHEMBL4448596,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,P35968,IC50,4.853871964321762,CHEMBL4467348_CHEMBL4516793,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c1)C(=O)N2,P35968,IC50,5.251811972993799,CHEMBL4553351,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4cc(F)c(CN5CCOCC5)c(F)c4)n[nH]c3c1)C(=O)N2,P35968,IC50,5.102372908709558,CHEMBL3353358,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(CN(C)C)cc4)n[nH]c3c1)C(=O)N2,P35968,IC50,6.040958607678906,CHEMBL3353348,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,P35968,IC50,4.619788758288394,CHEMBL3353355,CHEMBL279
COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,P35968,IC50,5.698970004336019,CHEMBL3353341,CHEMBL279
COc1ccc2c(c1)NC(=O)C2=Cc1cc2c([nH]1)CCCC2CCC(=O)O,P35968,IC50,6.42021640338319,CHEMBL410186,CHEMBL279
COc1ccc2nccc(Nc3cc(O)ccc3C)c2c1,P35968,IC50,5.522878745280337,CHEMBL3823527,CHEMBL279
COc1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2c1,P35968,IC50,8.0,CHEMBL4868251,CHEMBL279
COc1cccc(-c2c[nH]c(=O)c(-c3cc(OC)c(OC)c(OC)c3)n2)c1,P35968,IC50,4.638272163982407,CHEMBL3358992,CHEMBL279
COc1cccc(-c2cc(-c3c(O)c4ccccc4oc3=O)nc(N)c2C#N)c1,P35968,IC50,7.376750709602099,CHEMBL4868909,CHEMBL279
COc1cccc(-c2cncc(-c3nc(-c4ccccc4)c(NC(C)=O)o3)c2)c1,P35968,IC50,5.313363730737707,CHEMBL323345,CHEMBL279
COc1cccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)c1,P35968,IC50,4.789681480173768,CHEMBL4442932,CHEMBL279
COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)c1,P35968,IC50,5.224025668870631,CHEMBL4554486,CHEMBL279
COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)c1,P35968,IC50,5.035269078946371,CHEMBL4520103,CHEMBL279
COc1cccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c1,P35968,IC50,5.465973893943865,CHEMBL3754450,CHEMBL279
COc1cccc(CNC(=O)CSc2nc3ccccc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)c1OC,P35968,IC50,6.619788758288394,CHEMBL5430859,CHEMBL279
COc1cccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c1,P35968,IC50,5.806875401645538,CHEMBL3754536,CHEMBL279
COc1cccc(NC(=O)N2CCCc3cc(Nc4ncnc5cc(OC)c(OC)cc45)ccc32)c1,P35968,IC50,7.284832642151542,CHEMBL4539051,CHEMBL279
COc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,P35968,IC50,6.2441251443275085,CHEMBL360032,CHEMBL279
COc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1,P35968,IC50,8.42021640338319,CHEMBL256043,CHEMBL279
COc1cccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)c1,P35968,IC50,5.207608310501746,CHEMBL2018764,CHEMBL279
COc1cccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,P35968,IC50,7.397940008672037,CHEMBL2018881,CHEMBL279
COc1cccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)c1,P35968,IC50,7.67778070526608,CHEMBL3633298,CHEMBL279
COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,P35968,IC50,6.42021640338319,CHEMBL233668,CHEMBL279
COc1cccc(Nc2ncc3c(n2)-c2cccnc2SC3)c1,P35968,IC50,6.7447274948966935,CHEMBL4448243,CHEMBL279
COc1cccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)c1,P35968,IC50,7.42021640338319,CHEMBL3114021,CHEMBL279
COc1cccc(Nc2nccc(N(C)c3ccc4cn(C)nc4c3)n2)c1,P35968,IC50,6.96657624451305,CHEMBL3114028,CHEMBL279
COc1cccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)c1,P35968,IC50,7.091514981121351,CHEMBL3818017,CHEMBL279
COc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,P35968,IC50,6.638272163982407,CHEMBL3287595,CHEMBL279
COc1cccc(Nc2nnc(-c3c(NCc4ccncc4)ncn3C)o2)c1,P35968,IC50,6.886056647693163,CHEMBL203796,CHEMBL279
COc1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1,P35968,IC50,6.769551078621726,CHEMBL205050,CHEMBL279
COc1cccc(OCc2cc(C)ccn2)c1-c1ccc2c(c1)CCNCC2,P35968,IC50,4.499999953328896,CHEMBL4291402,CHEMBL279
COc1ccccc1Nc1ncc(-c2ccccc2)o1,P35968,IC50,6.42021640338319,CHEMBL1794062,CHEMBL279
COc1cnc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC(C)C)c23)c1,P35968,IC50,7.522878745280337,CHEMBL197287,CHEMBL279
COc1cnc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)c1,P35968,IC50,7.522878745280337,CHEMBL369899,CHEMBL279
COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,P35968,IC50,5.552841968657781,CHEMBL199110,CHEMBL279
COc1cnc(Nc2cnn(C)c2)nc1NC1C2C=CC(C2)C1C(N)=O,P35968,IC50,6.035269078946371,CHEMBL2071197,CHEMBL279
COc1cncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c1,P35968,IC50,6.957818405484234,CHEMBL4101852,CHEMBL279
COc1nc(Nc2ccc3ncsc3c2)nc(NC(C)(C)c2ccccc2)n1,P35968,IC50,5.214670164989233,CHEMBL175506,CHEMBL279
COc1ncc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,P35968,IC50,4.823908740944319,CHEMBL199016,CHEMBL279
COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,P35968,IC50,5.958607314841775,CHEMBL3639728,CHEMBL279
CS(=O)(=O)C1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,P35968,IC50,8.154901959985743,CHEMBL224842,CHEMBL279
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)c1,P35968,IC50,7.795880017344075,CHEMBL3287303,CHEMBL279
CS(=O)(=O)N1CCN(Cc2ccnc(Nc3ncc(-c4ccccc4)s3)c2)CC1,P35968,IC50,8.698970004336019,CHEMBL224035,CHEMBL279
CS(=O)(=O)Nc1cccc(-c2oc3ncnc(N)c3c2-c2ccc(-c3ccccc3)cc2)c1,P35968,IC50,7.443697499232712,CHEMBL196841,CHEMBL279
CS(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,P35968,IC50,5.622511616623868,CHEMBL3822791,CHEMBL279
CSCCCNC(=O)c1ccc2c(c1)C(=Cc1[nH]c(C)cc1C)C(=O)N2,P35968,IC50,7.42021640338319,CHEMBL3621299,CHEMBL279
CSc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1,P35968,IC50,7.292429823902063,CHEMBL3114024,CHEMBL279
CSc1nc2nnnc(Cl)c2s1,P35968,IC50,4.322430797163853,CHEMBL2377495,CHEMBL279
CSc1nnc(-c2cn3ncnc(Nc4cnc5[nH]c(C)cc5c4)c3c2C(C)C)o1,P35968,IC50,6.823908740944319,CHEMBL265431,CHEMBL279
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(NC(=O)c2ccccc2)c(=O)o1,P35968,IC50,5.610833915635467,CHEMBL3740003,CHEMBL279
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,P35968,IC50,5.621602099051863,CHEMBL3741655,CHEMBL279
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,P35968,IC50,5.462180904926726,CHEMBL3740582,CHEMBL279
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,P35968,IC50,5.630784142589857,CHEMBL3741069,CHEMBL279
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1,P35968,IC50,5.462180904926726,CHEMBL3740930,CHEMBL279
Cc1[nH]c(C=C2C(=O)Nc3ccncc32)c(C)c1C(=O)NCCN(C)C,P35968,IC50,7.221848749616356,CHEMBL1914676,CHEMBL279
Cc1[nH]c2c(c1C(=O)N1CCC(N3CCCCC3)CC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.096910013008056,CHEMBL2430252,CHEMBL279
Cc1[nH]c2c(c1C(=O)N1CCCC1CN1CCCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,7.928117992693874,CHEMBL2430253,CHEMBL279
Cc1[nH]c2c(c1C(=O)N1CCOCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.958607314841775,CHEMBL2430251,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCCN1CCCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.42021640338319,CHEMBL2430249,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCCN1CCOCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,9.0,CHEMBL2430248,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCN(C)C)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.522878745280337,CHEMBL2430261,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCN1CCCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.013228265733755,CHEMBL2430260,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCN1CCCCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.366531544420413,CHEMBL2430259,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCN1CCOCC1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.795880017344075,CHEMBL2430258,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCO)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,8.958607314841775,CHEMBL2430262,CHEMBL279
Cc1[nH]c2c(c1C(=O)NCCc1ccccn1)CCCC2=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,7.943095148663527,CHEMBL2430198,CHEMBL279
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc(N)ccc1N2,P35968,IC50,7.468521082957745,CHEMBL2322701,CHEMBL279
Cc1c(C(=O)NCC#N)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,P35968,IC50,7.130768280269024,CHEMBL4208557,CHEMBL279
Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,P35968,IC50,5.341035157335565,CHEMBL3740492,CHEMBL279
Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1,P35968,IC50,5.462180904926726,CHEMBL3741960,CHEMBL279
Cc1c(C=C2C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CC(O)CN1CCOCC1)CCC2,P35968,IC50,7.576831443935097,CHEMBL1277072,CHEMBL279
Cc1c(C=C2C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CCN1CCCC1)CC2,P35968,IC50,8.096910013008056,CHEMBL1276890,CHEMBL279
Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C,P35968,IC50,6.060480747381382,CHEMBL306707,CHEMBL279
Cc1c(NC(=O)CCN2CCCC2)c[nH]c1C=C1C(=O)Nc2ccc(F)cc21,P35968,IC50,6.86359655186601,CHEMBL4869059,CHEMBL279
Cc1c(OCC(C)O)cn2ncnc(Oc3ccc4[nH]c(CO)cc4c3F)c12,P35968,IC50,7.107905397309519,CHEMBL3526621,CHEMBL279
Cc1c(OCC(C)O)cn2ncnc(Oc3cnc4[nH]ccc4c3F)c12,P35968,IC50,7.568636235841012,CHEMBL255902,CHEMBL279
Cc1c(OCC(O)CO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,P35968,IC50,8.142667503568731,CHEMBL4292983,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4cc(F)c(-c5nc6c(C(N)=O)cccc6[nH]5)c(F)c4)n3)cc2nn1C,P35968,IC50,6.474955192963154,CHEMBL5437110,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6c(C(N)=O)cccc6[nH]5)c(Cl)c4)n3)cc2nn1C,P35968,IC50,6.66354026615147,CHEMBL5404678,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6c(C(N)=O)cccc6[nH]5)cc4)n3)cc2nn1C,P35968,IC50,6.679853713888946,CHEMBL5417871,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6c(C(N)=O)cccc6[nH]5)cc4F)n3)cc2nn1C,P35968,IC50,6.5951662833800615,CHEMBL5413064,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6cc(F)c(F)cc6[nH]5)c(Cl)c4)n3)cc2nn1C,P35968,IC50,6.657577319177793,CHEMBL5410421,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6ccccc6[nH]5)c(C(F)(F)F)c4)n3)cc2nn1C,P35968,IC50,6.671620396561263,CHEMBL5397011,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(-c5nc6ccccc6[nH]5)c(Cl)c4)n3)cc2nn1C,P35968,IC50,6.72584215073632,CHEMBL5433516,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCCC(=O)NO)cc4)n3)cc2nn1C,P35968,IC50,7.337242168318426,CHEMBL4212117,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)Nc5ccccc5N)cc4)n3)cc2nn1C,P35968,IC50,7.431798275933005,CHEMBL4213341,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(OC(F)(F)F)cc4)n3)cc2nn1C,P35968,IC50,7.142667503568731,CHEMBL3114025,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4cccc(-c5nc6c(C(N)=O)cccc6[nH]5)c4)n3)cc2nn1C,P35968,IC50,6.7281583934635005,CHEMBL5415928,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4cccc(-c5nc6cc(F)c(F)cc6[nH]5)c4)n3)cc2nn1C,P35968,IC50,6.721246399047171,CHEMBL5398663,CHEMBL279
Cc1c2ccc(N(C)c3ccnc(Nc4cccc(-c5nc6ccccc6[nH]5)c4)n3)cc2nn1C,P35968,IC50,6.950781977329818,CHEMBL5418803,CHEMBL279
