nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
CC(=O)Nc1ccc(-c2nc(Nc3ccc(OCCCCCC(=O)NO)cc3)ncc2C)cc1,Q13547,IC50,6.585026652029182,CHEMBL4280050,CHEMBL325
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCC(=O)NO)c3)ncc2C)cc1,Q13547,IC50,6.809668301829708,CHEMBL4295224,CHEMBL325
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCCC(=O)NO)c3)ncc2C)cc1,Q13547,IC50,5.3390397082239165,CHEMBL4290689,CHEMBL325
CC(=O)Nc1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,Q13547,IC50,4.785156151952302,CHEMBL1800241,CHEMBL325
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccncc3)ccc2N)cc1,Q13547,IC50,8.698970004336019,CHEMBL5440469,CHEMBL325
CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,Q13547,IC50,5.958195485977134,CHEMBL4293858,CHEMBL325
CC(=O)Nc1ccc(N)cc1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCCC2)cc1,Q13547,IC50,8.0,CHEMBL4644988,CHEMBL325
CC(=O)Nc1ccc2c(c1)CN(C(=O)C(N)Cc1ccc(Cl)cc1Cl)C2,Q13547,IC50,5.055517327849831,CHEMBL4638227,CHEMBL325
CC(=O)Nc1cccc(-c2ccc(C3(C(=O)Nc4ccc(C(=O)NO)cc4)CCCC3)cc2)c1,Q13547,IC50,8.301029995663981,CHEMBL4646613,CHEMBL325
CC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)Nc3ccccc3N)n2)c1,Q13547,IC50,5.494850021680094,CHEMBL4548759,CHEMBL325
CC(=O)Nc1ccccc1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1,Q13547,IC50,9.0268721464003,CHEMBL4632569,CHEMBL325
CC(=O)SCCC=CC1CC(=O)NCc2ccc(cc2)C2=NC(C)(CS2)C(=O)NC(C(C)C)C(=O)O1,Q13547,IC50,5.458420756053419,CHEMBL3771206,CHEMBL325
CC(=O)SCCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12,Q13547,IC50,7.327902142064282,CHEMBL4551751,CHEMBL325
CC(=O)SCCCCCCNC(=O)c1cc(-c2ccc(F)cc2)nn1C,Q13547,IC50,7.67778070526608,CHEMBL3759869,CHEMBL325
CC(C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1)c1ccccc1,Q13547,IC50,5.619788758288394,CHEMBL4161650_CHEMBL4166987,CHEMBL325
CC(C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)nc1)c1ccccc1,Q13547,IC50,5.986529186020485,CHEMBL4164146_CHEMBL4168051,CHEMBL325
CC(C)(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,Q13547,IC50,6.661543506395395,CHEMBL190727,CHEMBL325
CC(C)(C)NS(=O)(=O)c1cccc(Nc2nc(Nc3ccc(C(=O)Nc4ccccc4N)cc3)ncc2Cl)c1,Q13547,IC50,6.060480747381382,CHEMBL5438309,CHEMBL325
CC(C)(C)OC(=O)CC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,Q13547,IC50,4.804100347590766,CHEMBL4064784,CHEMBL325
CC(C)(C)OC(=O)CCC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,Q13547,IC50,5.34008379993015,CHEMBL4072356,CHEMBL325
CC(C)(C)OC(=O)N1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1cccnc1,Q13547,IC50,5.091514981121351,CHEMBL5267454,CHEMBL325
CC(C)(C)OC(=O)NC(CCCCCC(=O)NO)C(=O)NC1CCCC1,Q13547,IC50,5.745078967936931,CHEMBL1289931,CHEMBL325
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)NC1CCCC1,Q13547,IC50,5.839458780904078,CHEMBL213934,CHEMBL325
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)NC1CCCCC1,Q13547,IC50,5.896196279044043,CHEMBL209551,CHEMBL325
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)NC1CCCCCC1,Q13547,IC50,6.045757490560675,CHEMBL379049,CHEMBL325
CC(C)(C)OC(=O)NCCC1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C=CCCS)OC1=O,Q13547,IC50,8.638272163982407,CHEMBL3317816,CHEMBL325
CC(C)(C)OC(=O)NCCCC1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C=CCCS)OC1=O,Q13547,IC50,9.017728766960431,CHEMBL3317817,CHEMBL325
CC(C)(C)OC(=O)NCCCCC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,Q13547,IC50,5.334419008982047,CHEMBL4073372,CHEMBL325
CC(C)(C)OC(=O)NCc1ccc(OCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1,Q13547,IC50,5.767257937279263,CHEMBL5394932,CHEMBL325
CC(C)(C)OC(=O)Nc1ccc(-c2cc(NC(=O)CCCCCCC(=O)NO)no2)cc1,Q13547,IC50,6.567030709125595,CHEMBL4876454,CHEMBL325
CC(C)(C)OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)NO)n2)c1,Q13547,IC50,8.3767507096021,CHEMBL4550526,CHEMBL325
CC(C)(C)OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)Nc3ccccc3N)n2)c1,Q13547,IC50,5.376750709602099,CHEMBL4545091,CHEMBL325
CC(C)(C)OC(=O)Nc1cccc(C(=O)C=Cc2ccc(C=CC(=O)NO)cc2)c1,Q13547,IC50,5.537602002101044,CHEMBL4542499,CHEMBL325
CC(C)(C)OCC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,Q13547,IC50,5.045757490560675,CHEMBL4071741,CHEMBL325
CC(C)(C)Oc1ccc(CC2N=C(c3ccccc3)c3ccccc3N(CCCCC(=O)NO)C2=O)cc1,Q13547,IC50,5.209011524911184,CHEMBL4070647,CHEMBL325
CC(C)(C)SCC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,Q13547,IC50,5.097453220686009,CHEMBL4060342,CHEMBL325
CC(C)(C)c1cc(Nc2nc(SCc3ccc(C(=O)Nc4ccc(F)cc4N)cc3)nn3cccc23)n[nH]1,Q13547,IC50,5.8124792791635365,CHEMBL5087667,CHEMBL325
CC(C)(C)c1cc(Nc2nc(SCc3ccc(C(=O)Nc4ccccc4N)cc3)nn3cccc23)n[nH]1,Q13547,IC50,6.623423042943488,CHEMBL5082362,CHEMBL325
CC(C)(C)c1ccc(CN2Cc3ccc(C=CC(=O)NO)cc3C2=O)cc1,Q13547,IC50,6.638272163982407,CHEMBL247218,CHEMBL325
CC(C)(C)c1ccc(Cn2cc(CCCCC(=O)NO)nn2)cc1,Q13547,IC50,6.221125527997261,CHEMBL2381753,CHEMBL325
CC(C)(C)c1ccc(Cn2ccc(CCCCC(=O)NO)n2)cc1,Q13547,IC50,5.882728704344236,CHEMBL3335289,CHEMBL325
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C=CC(=O)NO)cc2)cc1,Q13547,IC50,7.0,CHEMBL97272,CHEMBL325
CC(C)(C)n1nnnc1CNCc1ccc(C(=O)NO)cc1,Q13547,IC50,5.084072788302884,CHEMBL4754795,CHEMBL325
CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,Q13547,IC50,4.346787486224656,CHEMBL4751615,CHEMBL325
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCCC(=O)NO)cc1,Q13547,IC50,6.234778633695019,CHEMBL5090940,CHEMBL325
CC(C)(O)Cc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,Q13547,IC50,5.804100347590767,CHEMBL3287265,CHEMBL325
CC(C)(O)c1ccc(-c2ccnc(NCc3ccc(C(=O)Nc4ccccc4N)cc3)n2)cn1,Q13547,IC50,6.638272163982407,CHEMBL481988,CHEMBL325
CC(C)=Cc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,Q13547,IC50,6.769551078621726,CHEMBL3287264,CHEMBL325
CC(C)C(C(=O)N(C)c1ccc(C(=O)NO)cc1)c1ccccc1,Q13547,IC50,6.357535479757878,CHEMBL4638986,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)NO)c(Cl)c1)c1ccccc1,Q13547,IC50,5.061480274823508,CHEMBL4644462,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,Q13547,IC50,7.650514997831991,CHEMBL191091_CHEMBL191482,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)NO)cc1Cl)c1ccccc1,Q13547,IC50,5.972650392225244,CHEMBL4636753,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)NO)cn1)c1ccccc1,Q13547,IC50,7.657577319177793,CHEMBL4633594,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)NO)nc1)c1ccccc1,Q13547,IC50,5.995678626217357,CHEMBL5425559,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1)c1ccccc1,Q13547,IC50,5.920818753952375,CHEMBL4160579,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)nc1)c1ccccc1,Q13547,IC50,6.05395269865476,CHEMBL4159087_CHEMBL4160753,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1)c1ccccc1,Q13547,IC50,6.636388020107855,CHEMBL4643874,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C(=O)Nc2ccccc2N)nc1)c1ccccc1,Q13547,IC50,6.481486060122112,CHEMBL5399910,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C=CC(=O)NO)nc1)c1ccccc1,Q13547,IC50,7.091514981121351,CHEMBL5400896,CHEMBL325
CC(C)C(C(=O)Nc1ccc(C=CC(=O)Nc2ccccc2N)nc1)c1ccccc1,Q13547,IC50,6.821023052706831,CHEMBL5396691,CHEMBL325
